funding_total_usd,funding_rounds,seed,venture,angel,grant,private_equity,debt_financing,equity_crowdfunding,convertible_note,undisclosed,product_crowdfunding,post_ipo_equity,post_ipo_debt,secondary_market,round_A,round_B,round_C,founded_year,founded_month,founded_quarter,geo_cluster,log_funding_total_usd,log_seed,log_venture,log_angel,log_grant,log_private_equity,log_debt_financing,log_equity_crowdfunding,log_convertible_note,log_undisclosed,log_product_crowdfunding,log_post_ipo_equity,log_post_ipo_debt,log_secondary_market,has_round_A,has_round_B,has_round_C,round_D_plus,days_to_first_funding,market_enc_acquired,market_enc_closed,country_code_enc_acquired,country_code_enc_closed,status_code
4600000.0,1.0,0.0,4600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600000.0,0.0,0.0,2009.0,1.0,1.0,USA-Other,15.341567078850604,0.0,15.341567078850604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,578.0,0.048535564853556486,0.04225941422594142,0.10379324718632764,0.05210504376823676,1
4500000.0,1.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,1.0,USA-SiliconValley,15.319588176962746,0.0,15.319588176962746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2114.0,0.048535564853556486,0.04225941422594142,0.10379324718632764,0.05210504376823676,1
5930000.0,2.0,0.0,5930000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000.0,0.0,0.0,2003.0,9.0,3.0,FRA,15.595534939607958,0.0,15.595534939607958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1201.0,0.025957170668397145,0.024010382868267358,0.05172413793103448,0.04597701149425287,1
100000.0,1.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,USA-Other,11.51293546492023,0.0,11.51293546492023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,731.0,0.07152875175315568,0.04908835904628331,0.10379324718632764,0.05210504376823676,0
1273700.0,1.0,0.0,1273700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,USA-SiliconValley,14.057437393691776,0.0,14.057437393691776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.025957170668397145,0.024010382868267358,0.10379324718632764,0.05210504376823676,1
7861635.0,1.0,0.0,7861635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7861635.0,0.0,2009.0,1.0,1.0,CHN,15.877505285240385,0.0,15.877505285240385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,578.0,0.02527075812274368,0.021660649819494584,0.02335766423357664,0.032116788321167884,1
100000.0,1.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,10.0,4.0,USA-SiliconValley,11.51293546492023,0.0,11.51293546492023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,165.0,0.10604956268221574,0.05612244897959184,0.10379324718632764,0.05210504376823676,1
27084603.0,4.0,0.0,21084603.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21084603.0,0.0,2004.0,1.0,1.0,USA-Seattle,17.114476006328523,0.0,16.864053663862407,0.0,0.0,0.0,15.607270193858982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,2267.0,0.0,0.0,0.10379324718632764,0.05210504376823676,1
10500000.0,2.0,0.0,10500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,0.0,0.0,1999.0,1.0,1.0,USA-Seattle,16.166885910365842,0.0,16.166885910365842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,2828.0,0.10604956268221574,0.05612244897959184,0.10379324718632764,0.05210504376823676,2
20118.0,1.0,20118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,2.0,1.0,IRL,9.909419921189237,9.909419921189237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,25.0,0.10604956268221574,0.05612244897959184,0.05670103092783505,0.05154639175257732,1
550000.0,4.0,0.0,0.0,0.0,0.0,0.0,550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,USA-Other,13.217675375388819,0.0,0.0,0.0,0.0,0.0,13.217675375388819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,750.0,0.10604956268221574,0.05612244897959184,0.10379324718632764,0.05210504376823676,1
7000000.0,1.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,1.0,Unknown,15.76142084987672,0.0,15.76142084987672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,624.0,0.10112359550561797,0.0449438202247191,0.042270058708414875,0.07632093933463796,1
5303380.0,1.0,0.0,0.0,0.0,0.0,0.0,5303380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,1.0,GBR,15.483855099663293,0.0,0.0,0.0,0.0,0.0,15.483855099663293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2248.0,0.049586776859504134,0.081267217630854,0.05456852791878172,0.061548223350253804,1
20000.0,1.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,1.0,1.0,USA-NY,9.90353755128617,9.90353755128617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,183.0,0.02527075812274368,0.021660649819494584,0.10379324718632764,0.05210504376823676,1
40800000.0,4.0,0.0,40800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000.0,11000000.0,10300000.0,2005.0,1.0,1.0,USA-Other,17.524192663884193,0.0,17.524192663884193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,12000000.0,620.0,0.10604956268221574,0.05612244897959184,0.10379324718632764,0.05210504376823676,2
80000.0,1.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,1.0,USA-Other,11.289794413577894,11.289794413577894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,0.05263157894736842,0.0,0.10379324718632764,0.05210504376823676,1
8155339.0,1.0,0.0,8155339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,ITA,15.914183485381521,0.0,15.914183485381521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.10416666666666667,0.020833333333333332,0.05660377358490566,0.031446540880503145,1
1250000.0,1.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,USA-SiliconValley,14.038654909278163,14.038654909278163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.08108108108108109,0.04054054054054054,0.10379324718632764,0.05210504376823676,1
1200000.0,1.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,USA-Other,13.997832948091215,13.997832948091215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.048535564853556486,0.04225941422594142,0.10379324718632764,0.05210504376823676,1
39722024.0,1.0,0.0,0.0,0.0,0.0,39722024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,3.0,1.0,GBR,17.497416377714828,0.0,0.0,0.0,0.0,17.497416377714828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1737.0,0.0979020979020979,0.027972027972027972,0.05456852791878172,0.061548223350253804,2
97430000.0,1.0,0.0,0.0,0.0,0.0,97430000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,IND,18.394644739665303,0.0,0.0,0.0,0.0,18.394644739665303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.049586776859504134,0.081267217630854,0.017699115044247787,0.035398230088495575,1
1900000.0,1.0,0.0,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,USA-Other,14.45736497045232,0.0,14.45736497045232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.02527075812274368,0.021660649819494584,0.10379324718632764,0.05210504376823676,1
115819.0,1.0,0.0,115819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,1.0,GBR,11.659792540779781,0.0,11.659792540779781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,193.0,0.048535564853556486,0.04225941422594142,0.05456852791878172,0.061548223350253804,1
3102770.0,3.0,0.0,3102770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.0,1.0,1.0,USA-Other,14.947806141158372,0.0,14.947806141158372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8313.0,0.02527075812274368,0.021660649819494584,0.10379324718632764,0.05210504376823676,1
3400000.0,1.0,0.0,3400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,1.0,USA-Other,15.039286283703994,0.0,15.039286283703994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,99.0,0.13821138211382114,0.07967479674796749,0.10379324718632764,0.05210504376823676,1
13510.0,1.0,13510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,1.0,Unknown,9.51125944745996,9.51125944745996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,762.0,0.025957170668397145,0.024010382868267358,0.042270058708414875,0.07632093933463796,1
94000.0,2.0,94000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,SGP,11.451060699493427,11.451060699493427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-366.0,0.12286324786324786,0.13782051282051283,0.023121387283236993,0.07514450867052024,0
10000.0,1.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,11.0,4.0,USA-Other,9.210440366976517,9.210440366976517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,496.0,0.12286324786324786,0.13782051282051283,0.10379324718632764,0.05210504376823676,2
6000000.0,1.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,USA-LA,15.607270193858982,0.0,0.0,0.0,0.0,15.607270193858982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.12286324786324786,0.13782051282051283,0.10379324718632764,0.05210504376823676,1
7000000.0,1.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,2009.0,1.0,1.0,Unknown,15.76142084987672,0.0,15.76142084987672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,578.0,0.09836065573770492,0.08196721311475409,0.042270058708414875,0.07632093933463796,2
400000.0,2.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,2011.0,8.0,3.0,JPN,12.899222326086994,0.0,12.899222326086994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,17.0,0.08349514563106795,0.1087378640776699,0.04195804195804196,0.027972027972027972,1
928135.0,1.0,0.0,928135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,ITA,13.740933552754822,0.0,13.740933552754822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.14893617021276595,0.22340425531914893,0.05660377358490566,0.031446540880503145,0
25000.0,1.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,5.0,2.0,USA-Other,10.12667110305036,10.12667110305036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-10.0,0.0,0.6666666666666666,0.10379324718632764,0.05210504376823676,0
1350700.0,1.0,0.0,1350700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,FRA,14.116134274905434,0.0,14.116134274905434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.10641891891891891,0.06925675675675676,0.05172413793103448,0.04597701149425287,1
1800000.0,1.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,1.0,USA-SiliconValley,14.403297778421795,0.0,14.403297778421795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,751.0,0.10604956268221574,0.05612244897959184,0.10379324718632764,0.05210504376823676,1
300000.0,1.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,5.0,2.0,USA-Other,12.611541086966115,12.611541086966115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,380.0,0.10641891891891891,0.06925675675675676,0.10379324718632764,0.05210504376823676,1
1500000.0,1.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,1.0,1.0,JPN,14.220976332738882,14.220976332738882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1278.0,0.10604956268221574,0.05612244897959184,0.04195804195804196,0.027972027972027972,1
20000.0,1.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,11.0,4.0,USA-Boston,9.90353755128617,9.90353755128617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,456.0,0.06818181818181818,0.045454545454545456,0.10379324718632764,0.05210504376823676,1
1250000.0,2.0,0.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,1.0,1.0,USA-Other,14.038654909278163,0.0,14.038654909278163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4502.0,0.048535564853556486,0.04225941422594142,0.10379324718632764,0.05210504376823676,1
21000000.0,1.0,0.0,21000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,10.0,4.0,USA-LA,16.860033043306743,0.0,16.860033043306743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2907.0,0.13821138211382114,0.07967479674796749,0.10379324718632764,0.05210504376823676,1
325000.0,1.0,0.0,0.0,0.0,0.0,0.0,325000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2.0,1.0,USA-Other,12.691583538230217,0.0,0.0,0.0,0.0,0.0,12.691583538230217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,52.0,0.03317535545023697,0.037914691943127965,0.10379324718632764,0.05210504376823676,1
18000.0,1.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,Unknown,9.798182590890704,9.798182590890704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.025957170668397145,0.024010382868267358,0.042270058708414875,0.07632093933463796,1
157436.0,2.0,157436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,10.0,4.0,Unknown,11.966780657226485,11.966780657226485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,319.0,0.06986899563318777,0.05021834061135371,0.042270058708414875,0.07632093933463796,1
2698918.0,1.0,2698918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,1.0,1.0,GBR,14.808361880434571,14.808361880434571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1237.0,0.07692307692307693,0.0,0.05456852791878172,0.061548223350253804,1
35000000.0,1.0,0.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,2009.0,1.0,1.0,CAN,17.370858648025116,0.0,17.370858648025116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,578.0,0.048535564853556486,0.04225941422594142,0.08419689119170984,0.05310880829015544,1
3400000.0,1.0,0.0,0.0,0.0,0.0,3400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985.0,1.0,1.0,USA-Other,15.039286283703994,0.0,0.0,0.0,0.0,15.039286283703994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10459.0,0.048535564853556486,0.04225941422594142,0.10379324718632764,0.05210504376823676,1
750000.0,1.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,2.0,1.0,USA-Other,13.527829818844937,13.527829818844937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.08349514563106795,0.1087378640776699,0.10379324718632764,0.05210504376823676,1
23000000.0,2.0,0.0,23000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,20000000.0,0.0,2006.0,2.0,1.0,USA-SiliconValley,16.951004817371683,0.0,16.951004817371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,570.0,0.07878787878787878,0.07878787878787878,0.10379324718632764,0.05210504376823676,1
250000.0,1.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,2009.0,1.0,1.0,USA-SiliconValley,12.429220196836383,0.0,12.429220196836383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,578.0,0.10604956268221574,0.05612244897959184,0.10379324718632764,0.05210504376823676,0
4000000.0,1.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,1.0,1.0,USA-SiliconValley,15.201805169084134,0.0,15.201805169084134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,619.0,0.025957170668397145,0.024010382868267358,0.10379324718632764,0.05210504376823676,1
20203.0,1.0,20203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,DEU,9.913635883587943,9.913635883587943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.025957170668397145,0.024010382868267358,0.08177570093457943,0.053738317757009345,1
27000000.0,3.0,0.0,22000000.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,2001.0,1.0,1.0,GBR,17.11134746100564,0.0,16.906553056777135,0.0,0.0,0.0,15.424948670398354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,2008.0,0.10604956268221574,0.05612244897959184,0.05456852791878172,0.061548223350253804,2
495000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1.0,1.0,USA-Other,13.112315061750808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.112315061750808,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,200.0,0.34375,0.0625,0.10379324718632764,0.05210504376823676,1
41100000.0,1.0,0.0,41100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,USA-Other,17.531518703797364,0.0,17.531518703797364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.07152875175315568,0.04908835904628331,0.10379324718632764,0.05210504376823676,1
108119996.0,5.0,0.0,78000000.0,0.0,0.0,25119996.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000000.0,10000000.0,46000000.0,2006.0,1.0,1.0,USA-Other,18.49875225162557,0.0,18.17221939747438,0.0,0.0,17.039174780137515,15.424948670398354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,90.0,0.06546854942233633,0.04236200256739409,0.10379324718632764,0.05210504376823676,1
21000000.0,3.0,0.0,21000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,8000000.0,10000000.0,2005.0,1.0,1.0,CAN,16.860033043306743,0.0,16.860033043306743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,365.0,0.09946236559139784,0.021505376344086023,0.08419689119170984,0.05310880829015544,1
450000.0,2.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,1.0,1.0,Unknown,13.017005083966255,13.017005083966255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,120.0,0.07152875175315568,0.04908835904628331,0.042270058708414875,0.07632093933463796,1
10000000.0,3.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,2009.0,1.0,1.0,CHN,16.118095750958314,0.0,16.118095750958314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,578.0,0.10604956268221574,0.05612244897959184,0.02335766423357664,0.032116788321167884,1
39122000.0,4.0,0.0,39122000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19300000.0,0.0,1996.0,1.0,1.0,USA-Other,17.482195552129507,0.0,17.482195552129507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,8500000.0,4734.0,0.06546854942233633,0.04236200256739409,0.10379324718632764,0.05210504376823676,2
21000000.0,1.0,0.0,21000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,USA-Other,16.860033043306743,0.0,16.860033043306743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.15625,0.15625,0.10379324718632764,0.05210504376823676,1
11000000.0,2.0,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,2001.0,1.0,1.0,USA-Other,16.213405921671733,0.0,16.213405921671733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,2443.0,0.04680851063829787,0.08936170212765958,0.10379324718632764,0.05210504376823676,0
5000000.0,1.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,USA-Other,15.424948670398354,0.0,0.0,0.0,0.0,15.424948670398354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1741.0,0.07152875175315568,0.04908835904628331,0.10379324718632764,0.05210504376823676,1
654000.0,1.0,0.0,654000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,FIN,13.390864159490155,0.0,13.390864159490155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.10604956268221574,0.05612244897959184,0.05042016806722689,0.05042016806722689,1
900000.0,2.0,0.0,500000.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6.0,2.0,USA-NY,13.710151153416941,0.0,13.122365377402328,0.0,0.0,0.0,12.899222326086994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,284.0,0.10641891891891891,0.06925675675675676,0.10379324718632764,0.05210504376823676,1
