funding_total_usd,funding_rounds,seed,venture,angel,grant,private_equity,debt_financing,equity_crowdfunding,convertible_note,undisclosed,product_crowdfunding,post_ipo_equity,post_ipo_debt,secondary_market,round_A,round_B,round_C,founded_year,founded_month,founded_quarter,log_funding_total_usd,log_seed,log_venture,log_angel,log_grant,log_private_equity,log_debt_financing,log_equity_crowdfunding,log_convertible_note,log_undisclosed,log_product_crowdfunding,log_post_ipo_equity,log_post_ipo_debt,log_secondary_market,log_round_A,log_round_B,log_round_C,has_round_A,has_round_B,has_round_C,round_D_plus,log_round_D_plus,had_angel,never_funded,days_to_first_funding,market_enc_acquired,market_enc_closed,country_code_enc_acquired,country_code_enc_closed,status_code
4000000.0,1.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,1.0,1.0,15.201805169084134,0.0,15.201805169084134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4000000.0,15.201805169084134,0,0,2720.0,0.1382113821138211,0.0796747967479674,0.1037932471863276,0.0521050437682367,0
3000000.0,1.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,14.914123179965662,0.0,0.0,14.914123179965662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1,0,578.0,0.0787878787878787,0.0787878787878787,0.1037932471863276,0.0521050437682367,0
120000000.0,1.0,0.0,0.0,0.0,0.0,120000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,18.603002309079653,0.0,0.0,0.0,0.0,18.603002309079653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,578.0,0.1219512195121951,0.0,0.1037932471863276,0.0521050437682367,0
2000000.0,1.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2.0,1.0,14.508658238524095,14.508658238524095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,579.0,0.1052631578947368,0.1052631578947368,0.1037932471863276,0.0521050437682367,0
100000.0,2.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,4.0,2.0,11.51293546492023,11.51293546492023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,791.0,0.0994623655913978,0.021505376344086,0.0422700587084148,0.0763209393346379,0
35000000.0,1.0,0.0,0.0,0.0,0.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,1.0,1.0,17.370858648025116,0.0,0.0,0.0,0.0,17.370858648025116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,3668.0,0.1686274509803921,0.0366013071895424,0.1037932471863276,0.0521050437682367,0
320000.0,2.0,0.0,0.0,0.0,0.0,0.0,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,12.676079399771028,0.0,0.0,0.0,0.0,0.0,12.676079399771028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,317.0,0.0485355648535564,0.0422594142259414,0.1037932471863276,0.0521050437682367,0
33272398.0,2.0,0.0,33272398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.0,1.0,1.0,17.32023875239838,0.0,17.32023875239838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,6848.0,0.25,0.0,0.0817757009345794,0.0537383177570093,0
237338.0,1.0,0.0,237338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,1.0,1.0,12.37724477784546,0.0,12.37724477784546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,3587.0,0.0252707581227436,0.0216606498194945,0.1037932471863276,0.0521050437682367,0
264713.0,1.0,264713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,12.486405276880786,12.486405276880786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,578.0,0.0259571706683971,0.0240103828682673,0.0198675496688741,0.0132450331125827,0
5000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,15.424948670398354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.424948670398354,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,578.0,0.0485355648535564,0.0422594142259414,0.092378752886836,0.0646651270207852,0
350000.0,1.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,8.0,3.0,12.765691290604371,12.765691290604371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.081081081081081,0.0405405405405405,0.1037932471863276,0.0521050437682367,0
14400000.0,3.0,0.0,14400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400000.0,0.0,7000000.0,2009.0,1.0,1.0,16.48273883399067,0.0,16.48273883399067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.816990693309524,0.0,15.76142084987672,1,0,1,0.0,0.0,0,0,272.0,0.1782477341389728,0.0543806646525679,0.092378752886836,0.0646651270207852,0
5140000.0,1.0,0.0,5140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.0,1.0,1.0,15.452563831983856,0.0,15.452563831983856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,14566.0,0.1060495626822157,0.0561224489795918,0.1037932471863276,0.0521050437682367,0
411150.0,1.0,0.0,411150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,9.0,3.0,12.926715822598442,0.0,12.926715822598442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0834951456310679,0.1087378640776699,0.0869565217391304,0.0652173913043478,0
270320.0,2.0,257320.0,0.0,0.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,3.0,1.0,12.507365420700657,12.458079611729106,0.0,0.0,0.0,0.0,9.472781556562168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,109.0,0.0833333333333333,0.1111111111111111,0.0,0.0,0
1100000.0,2.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,2.0,1.0,13.910821646859096,13.910821646859096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,-37.0,0.136094674556213,0.1124260355029585,0.1037932471863276,0.0521050437682367,0
1800000.0,1.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,1.0,1.0,14.403297778421797,0.0,14.403297778421797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,190.0,0.0485355648535564,0.0422594142259414,0.1037932471863276,0.0521050437682367,0
19330000.0,1.0,0.0,19330000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,16.77716890291757,0.0,16.77716890291757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,578.0,0.0715287517531556,0.0490883590462833,0.1037932471863276,0.0521050437682367,0
1331100.0,1.0,0.0,1331100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331100.0,0.0,0.0,2007.0,10.0,4.0,14.101516977293189,0.0,14.101516977293189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.101516977293189,0.0,0.0,1,0,0,0.0,0.0,0,0,183.0,0.0290697674418604,0.0232558139534883,0.0,0.0,0
490567.0,2.0,490567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,13.103319182425636,13.103319182425636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,578.0,0.0983606557377049,0.081967213114754,0.0545685279187817,0.0615482233502538,0
17600000.0,3.0,2600000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,2012.0,1.0,1.0,16.68340951682656,14.77102238760702,16.52356082573315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.52356082573315,0.0,0.0,1,0,0,0.0,0.0,0,0,380.0,0.0,0.0,0.1037932471863276,0.0521050437682367,0
14000000.0,1.0,0.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000000.0,0.0,0.0,2009.0,1.0,1.0,16.454567959008102,0.0,16.454567959008102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.454567959008102,0.0,0.0,1,0,0,0.0,0.0,0,0,578.0,0.0654685494223363,0.042362002567394,0.1037932471863276,0.0521050437682367,1
7300000.0,1.0,0.0,7300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,15.803385043104912,0.0,15.803385043104912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,578.0,0.1060495626822157,0.0561224489795918,0.0817757009345794,0.0537383177570093,0
11400000.0,2.0,0.0,11400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11400000.0,0.0,0.0,2010.0,1.0,1.0,16.249124001084017,0.0,16.249124001084017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.249124001084017,0.0,0.0,1,0,0,0.0,0.0,0,0,776.0,0.0485355648535564,0.0422594142259414,0.1037932471863276,0.0521050437682367,0
41250.0,1.0,41250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,10.627430633893226,10.627430633893226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,578.0,0.0259571706683971,0.0240103828682673,0.0422700587084148,0.0763209393346379,0
750000.0,1.0,0.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750000.0,0.0,0.0,2009.0,1.0,1.0,13.527829818844936,0.0,13.527829818844936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.527829818844936,0.0,0.0,1,0,0,0.0,0.0,0,0,578.0,0.1060495626822157,0.0561224489795918,0.1037932471863276,0.0521050437682367,0
14562487.0,3.0,0.0,13077487.0,0.0,0.0,0.0,1485000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,1.0,1.0,16.493959465255518,0.0,16.386402836619904,0.0,0.0,0.0,14.210926003619385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1560.0,0.2095588235294117,0.0661764705882353,0.1037932471863276,0.0521050437682367,0
21508000.0,2.0,0.0,21508000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15800000.0,0.0,2011.0,1.0,1.0,16.883935563406034,0.0,16.883935563406034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.575520561288332,0.0,0,1,0,0.0,0.0,0,0,452.0,0.0485355648535564,0.0422594142259414,0.1037932471863276,0.0521050437682367,0
250000.0,1.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,9.0,3.0,12.429220196836384,12.429220196836384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1054.0,0.1818181818181818,0.1818181818181818,0.0422700587084148,0.0763209393346379,0
1584187.0,3.0,847875.0,200000.0,0.0,0.0,0.0,536312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,7.0,3.0,14.275582531182463,13.65048967766682,12.206077645517674,0.0,0.0,0.0,13.192473224841317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.1724137931034483,0.0344827586206896,0.1037932471863276,0.0521050437682367,0
1150000.0,1.0,1150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1.0,1.0,13.955273369904273,13.955273369904273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,120.0,0.0994623655913978,0.021505376344086,0.0422700587084148,0.0763209393346379,0
7174231.0,1.0,0.0,7174231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7174231.0,0.0,0.0,2009.0,1.0,1.0,15.786006275553422,0.0,15.786006275553422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.786006275553422,0.0,0.0,1,0,0,0.0,0.0,0,0,578.0,0.0485355648535564,0.0422594142259414,0.0233576642335766,0.0321167883211678,0
11200000.0,3.0,0.0,11200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4100000.0,4000000.0,0.0,2001.0,1.0,1.0,16.231424425551033,0.0,16.231424425551033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.226497775576943,15.201805169084134,0.0,1,1,0,0.0,0.0,0,0,1765.0,0.1060495626822157,0.0561224489795918,0.1037932471863276,0.0521050437682367,0
2000000.0,1.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,2012.0,3.0,1.0,14.508658238524095,0.0,14.508658238524095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.508658238524095,0.0,0,1,0,0.0,0.0,0,0,759.0,0.0,0.0,0.0476190476190476,0.0238095238095238,0
1175000.0,3.0,0.0,0.0,0.0,25000.0,0.0,1150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,4.0,2.0,13.976779556623864,0.0,0.0,0.0,10.12667110305036,0.0,13.955273369904273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,-402.0,0.0416666666666666,0.0,0.1037932471863276,0.0521050437682367,0
15000000.0,1.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,7.0,3.0,16.52356082573315,0.0,16.52356082573315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15000000.0,16.52356082573315,0,0,3137.0,0.1793313069908814,0.0668693009118541,0.0231213872832369,0.0751445086705202,0
13535982.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13535982.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,16.420862104917187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.420862104917187,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1875.0,0.0259571706683971,0.0240103828682673,0.0841968911917098,0.0531088082901554,0
1760000.0,1.0,0.0,1760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760000.0,0.0,0.0,2009.0,1.0,1.0,14.38082493519599,0.0,14.38082493519599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.38082493519599,0.0,0.0,1,0,0,0.0,0.0,0,0,578.0,0.0559585492227979,0.0611398963730569,0.0233576642335766,0.0321167883211678,0
33000000.0,4.0,0.0,33000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,10000000.0,2006.0,1.0,1.0,17.312018149733785,0.0,17.312018149733785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.894952224644102,16.118095750958314,0,1,1,15000000.0,16.52356082573315,0,0,967.0,0.048780487804878,0.1219512195121951,0.1037932471863276,0.0521050437682367,0
2500000.0,1.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,2008.0,7.0,3.0,14.731801689838347,0.0,14.731801689838347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.731801689838347,0.0,0.0,1,0,0,0.0,0.0,0,0,841.0,0.1151515151515151,0.1151515151515151,0.1037932471863276,0.0521050437682367,0
13071895.0,1.0,0.0,13071895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13071895.0,0.0,0.0,2006.0,1.0,1.0,16.38597514011392,0.0,16.38597514011392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38597514011392,0.0,0.0,1,0,0,0.0,0.0,0,0,516.0,0.0,0.0,0.0233576642335766,0.0321167883211678,0
130032.0,1.0,0.0,130032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,1.0,1.0,11.775543543378085,0.0,11.775543543378085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,375.0,0.112781954887218,0.0451127819548872,0.1037932471863276,0.0521050437682367,0
385000.0,3.0,385000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,6.0,2.0,12.861001210669146,12.861001210669146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,-1.0,0.0,0.1111111111111111,0.1037932471863276,0.0521050437682367,0
55946214.0,4.0,0.0,55946214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,6.0,2.0,17.839901340746643,0.0,17.839901340746643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,39946214.0,17.50304448225883,0,0,864.0,0.1,0.0,0.1037932471863276,0.0521050437682367,0
40000.0,1.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,10.59665973278358,10.59665973278358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,578.0,0.0259571706683971,0.0240103828682673,0.0,0.0153846153846153,0
4724992.0,2.0,0.0,3050000.0,0.0,0.0,0.0,1674992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,15.3683766374274,0.0,14.930652476452392,0.0,0.0,0.0,14.331319544128094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,578.0,0.0259571706683971,0.0240103828682673,0.1037932471863276,0.0521050437682367,0
2535800.0,2.0,0.0,2535800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,1.0,1.0,14.746020121428774,0.0,14.746020121428774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1960.0,0.0715287517531556,0.0490883590462833,0.1037932471863276,0.0521050437682367,0
1593120.0,1.0,0.0,1593120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,14.28120554332082,0.0,14.28120554332082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,578.0,0.040983606557377,0.0286885245901639,0.0517241379310344,0.0459770114942528,0
10500000.0,1.0,0.0,10500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500000.0,0.0,2003.0,12.0,4.0,16.166885910365842,0.0,16.166885910365842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.166885910365842,0.0,0,1,0,0.0,0.0,0,0,1215.0,0.0654685494223363,0.042362002567394,0.1037932471863276,0.0521050437682367,0
210000000.0,2.0,0.0,0.0,0.0,0.0,150000000.0,60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,1.0,19.162618093443648,0.0,0.0,0.0,0.0,18.8261458587272,17.909855136853043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,2557.0,0.0769230769230769,0.0,0.1037932471863276,0.0521050437682367,0
5836000.0,3.0,0.0,1101000.0,0.0,0.0,0.0,4735000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,15.579556359975038,0.0,13.911730323969618,0.0,0.0,0.0,15.370492495795537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,578.0,0.0485355648535564,0.0422594142259414,0.1037932471863276,0.0521050437682367,0
900000.0,1.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,10.0,4.0,13.71015115341694,0.0,13.71015115341694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,193.0,0.1111111111111111,0.0,0.1037932471863276,0.0521050437682367,0
1000000.0,1.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,13.815511557963774,0.0,13.815511557963774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,578.0,0.0485355648535564,0.0422594142259414,0.0679611650485436,0.0679611650485436,0
1600000.0,1.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,1.0,1.0,14.285514812209817,14.285514812209817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,253.0,0.1064189189189189,0.0692567567567567,0.1037932471863276,0.0521050437682367,0
1000000.0,1.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,13.815511557963774,0.0,13.815511557963774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,578.0,0.1228632478632478,0.1378205128205128,0.0422700587084148,0.0763209393346379,0
280000.0,1.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,11.0,4.0,12.54254845357358,12.54254845357358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,75.0,0.1153846153846153,0.0,0.0422700587084148,0.0763209393346379,0
7000000.0,1.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,2012.0,10.0,4.0,15.76142084987672,0.0,15.76142084987672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.76142084987672,0.0,0.0,1,0,0,0.0,0.0,0,0,-84.0,0.0,0.0,0.1037932471863276,0.0521050437682367,0
2828000.0,2.0,28000.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0,0.0,0.0,2011.0,1.0,1.0,14.855080659605328,10.239995502805316,14.845130332288226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.845130332288226,0.0,0.0,1,0,0,0.0,0.0,0,0,547.0,0.1153846153846153,0.0,0.1037932471863276,0.0521050437682367,0
1286600.0,1.0,1286600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,5.0,2.0,14.06751441520108,14.06751441520108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,465.0,0.0559585492227979,0.0611398963730569,0.0566037735849056,0.0314465408805031,0
